roadmap_item_id,concept_id,fill_kind
ri_demo_ai_engineer_dp_ai_engineer_02_1,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_02_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_02_1,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_02_2,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_02_2,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_02_3,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_02_3,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_02_3,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_02_4,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_02_4,cc_ai_engineer_serving-api,normal
ri_demo_ai_engineer_dp_ai_engineer_02_4,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_03_1,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_03_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_03_1,cc_ai_engineer_dl-training,normal
ri_demo_ai_engineer_dp_ai_engineer_03_2,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_03_2,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_03_2,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_03_3,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_03_3,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_03_3,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_03_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_03_4,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_04_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_04_1,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_04_2,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_04_2,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_04_2,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_04_3,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_04_3,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_04_3,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_04_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_04_4,cc_ai_engineer_rag-quality,normal
ri_demo_ai_engineer_dp_ai_engineer_05_1,cc_ai_engineer_python-data,normal
ri_demo_ai_engineer_dp_ai_engineer_05_1,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_05_2,cc_ai_engineer_infra-cost,dev
ri_demo_ai_engineer_dp_ai_engineer_05_2,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_05_2,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_05_3,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_05_3,cc_ai_engineer_serving-api,normal
ri_demo_ai_engineer_dp_ai_engineer_05_3,cc_ai_engineer_infra-cost,dev
ri_demo_ai_engineer_dp_ai_engineer_05_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_05_4,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_06_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_06_1,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_06_2,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_06_2,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_06_2,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_06_3,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_06_3,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_06_3,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_06_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_06_4,cc_ai_engineer_rag-quality,normal
ri_demo_ai_engineer_dp_ai_engineer_07_1,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_07_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_07_1,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_07_2,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_07_2,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_07_3,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_07_3,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_07_3,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_07_4,cc_ai_engineer_dl-training,dev
ri_demo_ai_engineer_dp_ai_engineer_07_4,cc_ai_engineer_serving-api,normal
ri_demo_ai_engineer_dp_ai_engineer_07_4,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_08_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_08_1,cc_ai_engineer_dl-training,normal
ri_demo_ai_engineer_dp_ai_engineer_08_2,cc_ai_engineer_ml-basics,dev
ri_demo_ai_engineer_dp_ai_engineer_08_2,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_08_2,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_08_3,cc_ai_engineer_serving-api,normal
ri_demo_ai_engineer_dp_ai_engineer_08_3,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_08_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_08_4,cc_ai_engineer_rag-quality,normal
ri_demo_ai_engineer_dp_ai_engineer_09_1,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_09_1,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_09_1,cc_ai_engineer_dl-training,normal
ri_demo_ai_engineer_dp_ai_engineer_09_2,cc_ai_engineer_rag-quality,dev
ri_demo_ai_engineer_dp_ai_engineer_09_2,cc_ai_engineer_serving-api,dev
ri_demo_ai_engineer_dp_ai_engineer_09_2,cc_ai_engineer_infra-cost,normal
ri_demo_ai_engineer_dp_ai_engineer_09_3,cc_ai_engineer_python-data,dev
ri_demo_ai_engineer_dp_ai_engineer_09_3,cc_ai_engineer_eval-harness,normal
ri_demo_ai_engineer_dp_ai_engineer_09_3,cc_ai_engineer_exp-repro,normal
ri_demo_ai_engineer_dp_ai_engineer_09_4,cc_ai_engineer_git-collab,normal
ri_demo_ai_engineer_dp_ai_engineer_09_4,cc_ai_engineer_rag-quality,dev
ri_demo_data_engineer_overall_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_overall_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_overall_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_overall_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_overall_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_overall_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_overall_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_overall_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_bigtech_platform_1,cc_data_engineer_spark-optimize,dev
ri_demo_data_engineer_bigtech_platform_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_bigtech_platform_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_bigtech_platform_2,cc_data_engineer_cost-optimize,dev
ri_demo_data_engineer_bigtech_platform_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_bigtech_platform_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_bigtech_platform_3,cc_data_engineer_streaming-pipeline,dev
ri_demo_data_engineer_bigtech_platform_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_bigtech_platform_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_bigtech_platform_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_bigtech_platform_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_startup_1,cc_data_engineer_ownership-story,dev
ri_demo_data_engineer_startup_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_startup_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_startup_2,cc_data_engineer_spark-optimize,dev
ri_demo_data_engineer_startup_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_startup_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_startup_3,cc_data_engineer_ml-dataset,dev
ri_demo_data_engineer_startup_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_startup_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_startup_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_startup_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_b2b_saas_1,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_b2b_saas_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_b2b_saas_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_b2b_saas_2,cc_data_engineer_infra-basics,dev
ri_demo_data_engineer_b2b_saas_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_b2b_saas_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_b2b_saas_3,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_b2b_saas_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_b2b_saas_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_b2b_saas_4,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_fintech_finance_1,cc_data_engineer_reconciliation,dev
ri_demo_data_engineer_fintech_finance_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_fintech_finance_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_fintech_finance_2,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_fintech_finance_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_fintech_finance_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_fintech_finance_3,cc_data_engineer_governance-rule,dev
ri_demo_data_engineer_fintech_finance_3,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_fintech_finance_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_fintech_finance_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_fintech_finance_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_si_enterprise_1,cc_data_engineer_standard-doc,dev
ri_demo_data_engineer_si_enterprise_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_si_enterprise_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_si_enterprise_2,cc_data_engineer_requirement-doc,dev
ri_demo_data_engineer_si_enterprise_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_si_enterprise_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_si_enterprise_3,cc_data_engineer_handover-story,dev
ri_demo_data_engineer_si_enterprise_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_si_enterprise_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_si_enterprise_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_si_enterprise_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_game_1,cc_data_engineer_streaming-pipeline,dev
ri_demo_data_engineer_game_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_game_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_game_2,cc_data_engineer_volume-story,dev
ri_demo_data_engineer_game_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_game_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_game_3,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_game_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_game_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_game_4,cc_data_engineer_volume-story,dev
ri_demo_data_engineer_game_4,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_01_1,cc_data_engineer_spark-optimize,dev
ri_demo_data_engineer_dp_data_engineer_01_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_01_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_01_2,cc_data_engineer_cost-optimize,dev
ri_demo_data_engineer_dp_data_engineer_01_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_01_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_01_3,cc_data_engineer_streaming-pipeline,dev
ri_demo_data_engineer_dp_data_engineer_01_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_dp_data_engineer_01_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_01_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_01_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_02_1,cc_data_engineer_reconciliation,dev
ri_demo_data_engineer_dp_data_engineer_02_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_02_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_02_2,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_02_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_02_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_02_3,cc_data_engineer_governance-rule,dev
ri_demo_data_engineer_dp_data_engineer_02_3,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_02_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_02_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_02_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_03_1,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_03_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_03_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_03_2,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_03_2,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_03_3,cc_data_engineer_infra-basics,dev
ri_demo_data_engineer_dp_data_engineer_03_3,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_03_3,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_03_4,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_03_4,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_04_1,cc_data_engineer_ownership-story,dev
ri_demo_data_engineer_dp_data_engineer_04_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_04_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_04_2,cc_data_engineer_spark-optimize,dev
ri_demo_data_engineer_dp_data_engineer_04_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_04_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_04_3,cc_data_engineer_ml-dataset,dev
ri_demo_data_engineer_dp_data_engineer_04_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_dp_data_engineer_04_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_04_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_04_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_05_1,cc_data_engineer_standard-doc,dev
ri_demo_data_engineer_dp_data_engineer_05_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_05_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_05_2,cc_data_engineer_requirement-doc,dev
ri_demo_data_engineer_dp_data_engineer_05_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_05_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_05_3,cc_data_engineer_handover-story,dev
ri_demo_data_engineer_dp_data_engineer_05_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_dp_data_engineer_05_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_05_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_05_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_06_1,cc_data_engineer_spark-optimize,dev
ri_demo_data_engineer_dp_data_engineer_06_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_06_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_06_2,cc_data_engineer_cost-optimize,dev
ri_demo_data_engineer_dp_data_engineer_06_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_06_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_06_3,cc_data_engineer_streaming-pipeline,dev
ri_demo_data_engineer_dp_data_engineer_06_3,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_dp_data_engineer_06_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_06_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_06_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_07_1,cc_data_engineer_reconciliation,dev
ri_demo_data_engineer_dp_data_engineer_07_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_07_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_07_2,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_07_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_07_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_07_3,cc_data_engineer_governance-rule,dev
ri_demo_data_engineer_dp_data_engineer_07_3,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_07_3,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_07_4,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_07_4,cc_data_engineer_metric-doc,normal
ri_demo_data_engineer_dp_data_engineer_08_1,cc_data_engineer_streaming-pipeline,dev
ri_demo_data_engineer_dp_data_engineer_08_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_08_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_08_2,cc_data_engineer_volume-story,dev
ri_demo_data_engineer_dp_data_engineer_08_2,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_08_2,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_08_3,cc_data_engineer_volume-story,dev
ri_demo_data_engineer_dp_data_engineer_08_3,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_08_4,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_08_4,cc_data_engineer_data-quality,normal
ri_demo_data_engineer_dp_data_engineer_08_4,cc_data_engineer_warehouse-modeling,normal
ri_demo_data_engineer_dp_data_engineer_09_1,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_09_1,cc_data_engineer_batch-pipeline,normal
ri_demo_data_engineer_dp_data_engineer_09_1,cc_data_engineer_sql-tuning,normal
ri_demo_data_engineer_dp_data_engineer_09_2,cc_data_engineer_volume-story,normal
ri_demo_data_engineer_dp_data_engineer_09_2,cc_data_engineer_metric-doc,dev
ri_demo_data_engineer_dp_data_engineer_09_3,cc_data_engineer_infra-basics,dev
ri_demo_data_engineer_dp_data_engineer_09_3,cc_data_engineer_airflow-dag,normal
ri_demo_data_engineer_dp_data_engineer_09_3,cc_data_engineer_failure-recovery,normal
ri_demo_data_engineer_dp_data_engineer_09_4,cc_data_engineer_data-quality,dev
ri_demo_data_engineer_dp_data_engineer_09_4,cc_data_engineer_warehouse-modeling,normal
ri_demo_fullstack_overall_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_overall_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_overall_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_overall_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_overall_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_overall_4,cc_fullstack_collab-story,normal
ri_demo_fullstack_bigtech_platform_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_bigtech_platform_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_bigtech_platform_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_bigtech_platform_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_bigtech_platform_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_bigtech_platform_4,cc_fullstack_perf-tuning,dev
ri_demo_fullstack_startup_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_startup_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_startup_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_startup_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_startup_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_startup_4,cc_fullstack_ownership-ship,dev
ri_demo_fullstack_b2b_saas_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_b2b_saas_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_b2b_saas_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_b2b_saas_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_b2b_saas_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_b2b_saas_4,cc_fullstack_multi-tenant,dev
ri_demo_fullstack_fintech_finance_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_fintech_finance_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_fintech_finance_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_fintech_finance_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_fintech_finance_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_fintech_finance_4,cc_fullstack_security-basic,dev
ri_demo_fullstack_si_enterprise_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_si_enterprise_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_si_enterprise_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_si_enterprise_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_si_enterprise_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_si_enterprise_4,cc_fullstack_spec-docs,dev
ri_demo_fullstack_game_1,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_game_1,cc_fullstack_api-contract,normal
ri_demo_fullstack_game_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_game_2,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_game_3,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_game_4,cc_fullstack_realtime-sync,dev
ri_demo_fullstack_dp_fullstack_01_1,cc_fullstack_ownership-ship,dev
ri_demo_fullstack_dp_fullstack_01_2,cc_fullstack_deploy-pipeline,dev
ri_demo_fullstack_dp_fullstack_01_3,cc_fullstack_e2e-feature,dev
ri_demo_fullstack_dp_fullstack_01_3,cc_fullstack_api-contract,normal
ri_demo_fullstack_dp_fullstack_01_4,cc_fullstack_error-ux,normal
ri_demo_fullstack_dp_fullstack_01_4,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_dp_fullstack_02_1,cc_fullstack_perf-tuning,dev
ri_demo_fullstack_dp_fullstack_02_2,cc_fullstack_deploy-pipeline,dev
ri_demo_fullstack_dp_fullstack_02_3,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_02_3,cc_fullstack_api-contract,dev
ri_demo_fullstack_dp_fullstack_02_4,cc_fullstack_error-ux,normal
ri_demo_fullstack_dp_fullstack_02_4,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_dp_fullstack_03_1,cc_fullstack_multi-tenant,dev
ri_demo_fullstack_dp_fullstack_03_2,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_03_2,cc_fullstack_api-contract,dev
ri_demo_fullstack_dp_fullstack_03_3,cc_fullstack_error-ux,dev
ri_demo_fullstack_dp_fullstack_03_3,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_dp_fullstack_03_4,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_dp_fullstack_04_1,cc_fullstack_security-basic,dev
ri_demo_fullstack_dp_fullstack_04_2,cc_fullstack_error-ux,dev
ri_demo_fullstack_dp_fullstack_04_2,cc_fullstack_rdb-schema,dev
ri_demo_fullstack_dp_fullstack_04_3,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_04_3,cc_fullstack_api-contract,normal
ri_demo_fullstack_dp_fullstack_04_4,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_dp_fullstack_05_1,cc_fullstack_spec-docs,dev
ri_demo_fullstack_dp_fullstack_05_2,cc_fullstack_error-ux,normal
ri_demo_fullstack_dp_fullstack_05_2,cc_fullstack_rdb-schema,dev
ri_demo_fullstack_dp_fullstack_05_3,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_05_3,cc_fullstack_api-contract,normal
ri_demo_fullstack_dp_fullstack_05_4,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_dp_fullstack_06_1,cc_fullstack_realtime-sync,dev
ri_demo_fullstack_dp_fullstack_06_2,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_06_2,cc_fullstack_api-contract,dev
ri_demo_fullstack_dp_fullstack_06_3,cc_fullstack_error-ux,normal
ri_demo_fullstack_dp_fullstack_06_3,cc_fullstack_rdb-schema,dev
ri_demo_fullstack_dp_fullstack_06_4,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_dp_fullstack_07_1,cc_fullstack_ownership-ship,dev
ri_demo_fullstack_dp_fullstack_07_2,cc_fullstack_deploy-pipeline,dev
ri_demo_fullstack_dp_fullstack_07_3,cc_fullstack_e2e-feature,dev
ri_demo_fullstack_dp_fullstack_07_3,cc_fullstack_api-contract,normal
ri_demo_fullstack_dp_fullstack_07_4,cc_fullstack_error-ux,normal
