taxonomy_version_id,dimension_id,metric_family,applicable,reason
tx_demo_mobile,dim_mobile_network-api,requiredness_ratio,true,\N
tx_demo_mobile,dim_mobile_network-api,depth_distribution,true,\N
tx_demo_mobile,dim_mobile_network-api,cluster_contrast,true,\N
tx_demo_mobile,dim_mobile_network-api,cooccurrence,true,\N
tx_demo_mobile,dim_mobile_network-api,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_mobile,dim_mobile_network-api,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_mobile,dim_mobile_store-release,posting_prevalence,true,\N
tx_demo_mobile,dim_mobile_store-release,requiredness_ratio,true,\N
tx_demo_mobile,dim_mobile_store-release,depth_distribution,true,\N
tx_demo_mobile,dim_mobile_store-release,cluster_contrast,true,\N
tx_demo_mobile,dim_mobile_store-release,cooccurrence,true,\N
tx_demo_mobile,dim_mobile_store-release,scope_expansion,true,역할 경계를 넘는 차원이라 분자에 든다
tx_demo_mobile,dim_mobile_store-release,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_security,dim_security_web-vuln-assessment,posting_prevalence,true,\N
tx_demo_security,dim_security_web-vuln-assessment,requiredness_ratio,true,\N
tx_demo_security,dim_security_web-vuln-assessment,depth_distribution,true,\N
tx_demo_security,dim_security_web-vuln-assessment,cluster_contrast,true,\N
tx_demo_security,dim_security_web-vuln-assessment,cooccurrence,true,\N
tx_demo_security,dim_security_web-vuln-assessment,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_security,dim_security_web-vuln-assessment,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_security,dim_security_soc-siem,posting_prevalence,true,\N
tx_demo_security,dim_security_soc-siem,requiredness_ratio,true,\N
tx_demo_security,dim_security_soc-siem,depth_distribution,true,\N
tx_demo_security,dim_security_soc-siem,cluster_contrast,true,\N
tx_demo_security,dim_security_soc-siem,cooccurrence,true,\N
tx_demo_security,dim_security_soc-siem,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_security,dim_security_soc-siem,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_security,dim_security_network-security,posting_prevalence,true,\N
tx_demo_security,dim_security_network-security,requiredness_ratio,true,\N
tx_demo_security,dim_security_network-security,depth_distribution,true,\N
tx_demo_security,dim_security_network-security,cluster_contrast,true,\N
tx_demo_security,dim_security_network-security,cooccurrence,true,\N
tx_demo_security,dim_security_network-security,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_security,dim_security_network-security,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_security,dim_security_privacy-compliance,posting_prevalence,true,\N
tx_demo_security,dim_security_privacy-compliance,requiredness_ratio,true,\N
tx_demo_security,dim_security_privacy-compliance,depth_distribution,true,\N
tx_demo_security,dim_security_privacy-compliance,cluster_contrast,true,\N
tx_demo_security,dim_security_privacy-compliance,cooccurrence,true,\N
tx_demo_security,dim_security_privacy-compliance,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_security,dim_security_privacy-compliance,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_security,dim_security_secure-coding,posting_prevalence,true,\N
tx_demo_security,dim_security_secure-coding,requiredness_ratio,true,\N
tx_demo_security,dim_security_secure-coding,depth_distribution,true,\N
tx_demo_security,dim_security_secure-coding,cluster_contrast,true,\N
tx_demo_security,dim_security_secure-coding,cooccurrence,true,\N
tx_demo_security,dim_security_secure-coding,scope_expansion,true,역할 경계를 넘는 차원이라 분자에 든다
tx_demo_security,dim_security_secure-coding,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_game_client,dim_game_client_unity-csharp,posting_prevalence,true,\N
tx_demo_game_client,dim_game_client_unity-csharp,requiredness_ratio,true,\N
tx_demo_game_client,dim_game_client_unity-csharp,depth_distribution,true,\N
tx_demo_game_client,dim_game_client_unity-csharp,cluster_contrast,true,\N
tx_demo_game_client,dim_game_client_unity-csharp,cooccurrence,true,\N
tx_demo_game_client,dim_game_client_unity-csharp,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_game_client,dim_game_client_unity-csharp,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_game_client,dim_game_client_unreal-cpp,posting_prevalence,true,\N
tx_demo_game_client,dim_game_client_unreal-cpp,requiredness_ratio,true,\N
tx_demo_game_client,dim_game_client_unreal-cpp,depth_distribution,true,\N
tx_demo_game_client,dim_game_client_unreal-cpp,cluster_contrast,true,\N
tx_demo_game_client,dim_game_client_unreal-cpp,cooccurrence,true,\N
tx_demo_game_client,dim_game_client_unreal-cpp,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_game_client,dim_game_client_unreal-cpp,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_game_client,dim_game_client_graphics-opt,posting_prevalence,true,\N
tx_demo_game_client,dim_game_client_graphics-opt,requiredness_ratio,true,\N
tx_demo_game_client,dim_game_client_graphics-opt,depth_distribution,true,\N
tx_demo_game_client,dim_game_client_graphics-opt,cluster_contrast,true,\N
tx_demo_game_client,dim_game_client_graphics-opt,cooccurrence,true,\N
tx_demo_game_client,dim_game_client_graphics-opt,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_game_client,dim_game_client_graphics-opt,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_game_client,dim_game_client_game-math,posting_prevalence,true,\N
tx_demo_game_client,dim_game_client_game-math,requiredness_ratio,true,\N
tx_demo_game_client,dim_game_client_game-math,depth_distribution,true,\N
tx_demo_game_client,dim_game_client_game-math,cluster_contrast,true,\N
tx_demo_game_client,dim_game_client_game-math,cooccurrence,true,\N
tx_demo_game_client,dim_game_client_game-math,scope_expansion,false,역할 경계 차원이 아니다
tx_demo_game_client,dim_game_client_game-math,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
tx_demo_game_client,dim_game_client_net-sync,posting_prevalence,true,\N
tx_demo_game_client,dim_game_client_net-sync,requiredness_ratio,true,\N
tx_demo_game_client,dim_game_client_net-sync,depth_distribution,true,\N
tx_demo_game_client,dim_game_client_net-sync,cluster_contrast,true,\N
tx_demo_game_client,dim_game_client_net-sync,cooccurrence,true,\N
tx_demo_game_client,dim_game_client_net-sync,scope_expansion,true,역할 경계를 넘는 차원이라 분자에 든다
tx_demo_game_client,dim_game_client_net-sync,entry_label_advanced_signal_rate,false,차원을 입력으로 받지 않는 범위 지표다
